0.604972907114688,0.4693374800944777,0.5192696142870884
0.6398516571013285,0.5988596406852844,0.5904111492299636
0.6382859341434481,0.5016993170669146,0.5016993170669146
0.4556681308581017,0.5655840200070538,0.4419079376275824
0.4204260048948882,0.3541152329346886,0.07268588284331018
0.4204260048948882,0.5745829191915953,0.3978486004681138
0.3487340622227922,0.3868778522342279,0.4303066251990552
0.4865657763955241,0.433042632552075,0.4768668440796435
0.6398516571013285,0.3588177455726912,0.6892547586221638
0.6628886252631805,0.6636046896876036,0.5629228253550932
0.4865657763955241,0.530630457319354,0.4971945237102824
0.4204260048948882,0.4502014599164236,0.4502709288531213
0.4108339478662349,0.6501544347900435,0.05518505455983414
0.604972907114688,0.530630457319354,0.5169931706691463
0.5336977780627786,0.3785308923017731,0.6746395630938259
0.6628886252631805,0.4852244915408211,0.5023138499684718
0.5336977780627786,0.6501544347900435,0.7188004317761604
0.6382859341434481,0.516378637767589,0.5037406350529567
0.4556681308581017,0.3541152329346886,0.2165186443938568
0.3487340622227922,0.6103914841771136,0.4415499054153708
0.5713926918678595,0.4693374800944777,0.5212468071007941
0.3487340622227922,0.3785308923017731,0.4288370899996794
0.6045988436093922,0.3785308923017731,0.7831072921008475
0.4556681308581017,0.5988596406852844,0.365021855996238
0.5889897079098401,0.5988596406852844,0.6924503297102611
0.6398516571013285,0.5745829191915953,0.5587172828026976
0.6045988436093922,0.4502014599164236,0.5486122243953531
0.5016993170669146,0.5745829191915953,0.5016993170669146
0.3973355990894226,0.3785308923017731,0.2510500496970086
0.4108339478662349,0.4502014599164236,0.4510190558637127
0.6045988436093922,0.6103914841771136,0.694138959248453
0.3646477924909423,0.3868778522342279,0.3694144303012815
0.4108339478662349,0.4693374800944777,0.4827396411127854
0.5336977780627786,0.5745829191915953,0.5546346468306134
0.3622805048788569,0.4693374800944777,0.4926950741180117
0.604972907114688,0.3868778522342279,0.7293490226254984
0.5336977780627786,0.4197580343497173,0.5655198948347174
0.6045988436093922,0.5988596406852844,0.6651169750018703
0.4354099201641604,0.3785308923017731,0.2073808073359198
0.3487340622227922,0.433042632552075,0.4765194993961547
0.6628886252631805,0.4082315346222493,0.5226629046565563
0.4694817617322347,0.3868778522342279,0.3635309457394167
0.3487340622227922,0.3588177455726912,0.3900520482648798
0.5889897079098401,0.3785308923017731,0.7600061987666592
0.4556681308581017,0.4197580343497173,0.4033900841108511
0.6628886252631805,0.5016993170669146,0.5016993170669146
0.5016993170669146,0.4197580343497173,0.5016993170669146
0.5889897079098401,0.4082315346222493,0.6663353532762619
0.4556681308581017,0.516378637767589,0.4985358085649855
0.4865657763955241,0.3785308923017731,0.4223657913580643
0.5492107260038261,0.5511131061164727,0.5372727564205328
0.4354099201641604,0.4197580343497173,0.384489189564697
0.4865657763955241,0.6176429724154884,0.4312043776117648
0.3487340622227922,0.5988596406852844,0.455555911806513
0.3646477924909423,0.5988596406852844,0.405137495057018
0.3973355990894226,0.5016993170669146,0.5016993170669146
0.4108339478662349,0.516378637767589,0.4977075250889737
0.3487340622227922,0.3541152329346886,0.3913345517116077
0.604972907114688,0.6176429724154884,0.7342011606656192
0.5016993170669146,0.6176429724154884,0.5016993170669146
0.5016993170669146,0.3785308923017731,0.5016993170669146
0.6628886252631805,0.530630457319354,0.5036444472944521
0.3622805048788569,0.433042632552075,0.4576987613154211
0.5336977780627786,0.3588177455726912,0.7316094349503564
0.5889897079098401,0.3868778522342279,0.7511462374555131
0.4694817617322347,0.3785308923017731,0.3409695726057264
0.5713926918678595,0.5655840200070538,0.572493507326301
0.4204260048948882,0.4693374800944777,0.4833702053074268
0.4556681308581017,0.6176429724154884,0.3255528124231834
0.604972907114688,0.5016993170669146,0.5016993170669146
0.4204260048948882,0.3868778522342279,0.2399403635897272
0.5172977652377441,0.6501544347900435,0.6188292881037118
0.5172977652377441,0.4852244915408211,0.5031261021513995
0.4694817617322347,0.433042632552075,0.4473906398623447
0.4354099201641604,0.4693374800944777,0.4830175168595766
0.6045988436093922,0.433042632552075,0.5918272467857257
0.4204260048948882,0.6636046896876036,0.01496254021182688
0.5016993170669146,0.3541152329346886,0.5016993170669146
0.6398516571013285,0.6176429724154884,0.6279617813972875
0.5172977652377441,0.4693374800944777,0.5070430814282814
0.5336977780627786,0.530630457319354,0.5108692167110199
0.4354099201641604,0.3868778522342279,0.2722594504472731
0.3622805048788569,0.5988596406852844,0.4063986234463005
0.3646477924909423,0.6636046896876036,0.2419389314608783
